lng,lat,time,count
12959450,4826750,20151223223000 ,41
12959950,4826550,20151223223000 ,5
12960150,4827150,20151223223000 ,44
12960450,4827450,20151223223000 ,10
12960250,4826750,20151223223000 ,55
12959650,4827650,20151223223000 ,28
12959850,4826550,20151223223000 ,3
12960250,4827550,20151223223000 ,17
12959250,4827550,20151223223000 ,8
12959650,4827150,20151223223000 ,19
12959950,4826750,20151223223000 ,84
12959750,4826550,20151223223000 ,16
12959450,4826650,20151223223000 ,17
12959850,4827850,20151223223000 ,12
12960250,4826950,20151223223000 ,66
12959750,4826650,20151223223000 ,11
12959350,4826850,20151223223000 ,33
12960350,4826750,20151223223000 ,2
12959150,4827050,20151223223000 ,16
12959550,4826650,20151223223000 ,49
12959650,4827250,20151223223000 ,21
12959750,4826850,20151223223000 ,69
12959350,4826950,20151223223000 ,87
12959450,4827650,20151223223000 ,18
12959950,4827250,20151223223000 ,21
12959850,4827350,20151223223000 ,36
12960050,4826550,20151223223000 ,7
12959450,4827450,20151223223000 ,1
12959150,4827250,20151223223000 ,15
12960150,4827650,20151223223000 ,3
12959450,4827150,20151223223000 ,28
12960150,4827450,20151223223000 ,16
12960450,4827050,20151223223000 ,79
12959550,4827550,20151223223000 ,12
12959850,4827650,20151223223000 ,32
12960050,4827150,20151223223000 ,52
12960050,4826950,20151223223000 ,55
12959650,4827050,20151223223000 ,21
12960150,4826850,20151223223000 ,18
12959550,4827450,20151223223000 ,9
12959850,4827750,20151223223000 ,20
12959850,4826850,20151223223000 ,51
12959750,4826750,20151223223000 ,72
12959850,4827450,20151223223000 ,19
12960050,4827750,20151223223000 ,16
12959450,4827050,20151223223000 ,33
12960350,4826850,20151223223000 ,40
12960450,4826950,20151223223000 ,21
12959750,4827050,20151223223000 ,17
12959550,4827750,20151223223000 ,32
12959350,4827650,20151223223000 ,9
12959650,4826750,20151223223000 ,25
12959350,4827250,20151223223000 ,6
12959750,4826950,20151223223000 ,99
12959650,4827850,20151223223000 ,5
12959650,4826650,20151223223000 ,74
12959650,4827350,20151223223000 ,50
12959950,4826850,20151223223000 ,56
12959150,4826850,20151223223000 ,1
12959950,4827050,20151223223000 ,18
12959950,4827450,20151223223000 ,6
12960250,4826650,20151223223000 ,15
12960250,4827150,20151223223000 ,69
12959550,4827650,20151223223000 ,22
12959850,4827150,20151223223000 ,8
12960050,4826750,20151223223000 ,20
12959650,4827450,20151223223000 ,37
12959750,4827450,20151223223000 ,40
12960150,4827550,20151223223000 ,9
12960450,4827250,20151223223000 ,57
12959450,4826950,20151223223000 ,31
12959550,4826950,20151223223000 ,15
12959950,4827350,20151223223000 ,53
12960050,4827350,20151223223000 ,46
12960150,4827050,20151223223000 ,67
12960350,4827250,20151223223000 ,30
12959950,4826950,20151223223000 ,70
12959150,4827150,20151223223000 ,6
12959950,4826650,20151223223000 ,28
12960250,4827450,20151223223000 ,35
12959250,4826950,20151223223000 ,10
12959350,4827350,20151223223000 ,54
12959450,4827750,20151223223000 ,21
12959350,4826650,20151223223000 ,1
12960350,4827350,20151223223000 ,67
12959550,4827050,20151223223000 ,21
12960050,4827250,20151223223000 ,41
12960150,4826950,20151223223000 ,69
12959550,4827850,20151223223000 ,2
12960050,4827050,20151223223000 ,43
12959950,4827650,20151223223000 ,26
12959950,4827850,20151223223000 ,1
12960050,4826650,20151223223000 ,20
12959750,4827650,20151223223000 ,87
12960050,4827450,20151223223000 ,5
12960350,4827050,20151223223000 ,50
12959650,4827750,20151223223000 ,31
12960050,4827650,20151223223000 ,12
12959550,4826850,20151223223000 ,44
12959850,4827250,20151223223000 ,8
12960350,4827450,20151223223000 ,29
12960450,4827150,20151223223000 ,94
12959850,4826950,20151223223000 ,86
12959550,4827350,20151223223000 ,20
12959850,4827050,20151223223000 ,11
12960250,4826850,20151223223000 ,32
12959550,4826550,20151223223000 ,9
12959750,4827250,20151223223000 ,42
12959750,4827550,20151223223000 ,15
12959350,4827150,20151223223000 ,19
12960250,4827350,20151223223000 ,74
12959950,4827550,20151223223000 ,7
12960150,4827750,20151223223000 ,3
12959450,4826550,20151223223000 ,2
12959650,4827550,20151223223000 ,30
12960450,4827350,20151223223000 ,62
12959150,4827350,20151223223000 ,15
12959450,4827350,20151223223000 ,54
12959750,4827350,20151223223000 ,55
12960250,4827650,20151223223000 ,6
12959550,4826750,20151223223000 ,14
12959250,4827450,20151223223000 ,20
12959450,4827250,20151223223000 ,32
12959250,4827150,20151223223000 ,29
12959950,4827150,20151223223000 ,40
12959850,4827550,20151223223000 ,17
12960250,4827050,20151223223000 ,36
12959950,4827750,20151223223000 ,14
12960150,4826750,20151223223000 ,24
12959350,4826750,20151223223000 ,6
12959450,4827550,20151223223000 ,18
12960350,4827150,20151223223000 ,83
12960350,4827550,20151223223000 ,15
12959750,4827750,20151223223000 ,9
12960250,4827250,20151223223000 ,48
12959450,4826850,20151223223000 ,72
12960050,4826850,20151223223000 ,20
12959250,4827050,20151223223000 ,62
12959750,4827850,20151223223000 ,3
12959350,4827050,20151223223000 ,51
12959850,4826650,20151223223000 ,10
12959250,4827250,20151223223000 ,14
12959650,4826850,20151223223000 ,42
12959750,4827150,20151223223000 ,22
12959250,4826850,20151223223000 ,30
12960350,4826950,20151223223000 ,23
12959850,4826750,20151223223000 ,46
12959250,4827150,20151223230000 ,30
12959750,4826850,20151223230000 ,48
12959350,4827150,20151223230000 ,18
12959150,4827350,20151223230000 ,7
12959750,4827050,20151223230000 ,8
12960450,4827450,20151223230000 ,14
12959950,4827050,20151223230000 ,28
12960250,4826850,20151223230000 ,19
12960250,4827650,20151223230000 ,8
12960050,4826750,20151223230000 ,18
12959950,4827250,20151223230000 ,28
12960150,4827750,20151223230000 ,2
12959250,4827350,20151223230000 ,44
12959950,4827650,20151223230000 ,25
12960450,4827050,20151223230000 ,52
12959750,4826750,20151223230000 ,45
12960150,4826750,20151223230000 ,26
12959150,4827450,20151223230000 ,1
12959450,4827050,20151223230000 ,36
12960150,4826950,20151223230000 ,62
12960150,4827250,20151223230000 ,40
12959750,4826950,20151223230000 ,58
12960150,4826650,20151223230000 ,21
12960050,4827250,20151223230000 ,29
12960150,4827450,20151223230000 ,8
12959450,4827150,20151223230000 ,24
12959850,4826750,20151223230000 ,29
12960350,4827050,20151223230000 ,46
12959850,4826850,20151223230000 ,29
12960250,4827350,20151223230000 ,59
12959650,4826650,20151223230000 ,39
12959750,4827350,20151223230000 ,51
12960350,4827350,20151223230000 ,62
12959450,4826750,20151223230000 ,44
12960250,4827250,20151223230000 ,52
12959950,4827150,20151223230000 ,43
12960350,4827550,20151223230000 ,9
12959650,4827650,20151223230000 ,29
12959550,4827050,20151223230000 ,18
12959150,4826850,20151223230000 ,1
12959450,4827750,20151223230000 ,24
12959750,4827650,20151223230000 ,90
12959850,4827750,20151223230000 ,29
12959450,4827650,20151223230000 ,17
12959250,4827050,20151223230000 ,55
12960150,4827350,20151223230000 ,27
12959350,4827250,20151223230000 ,5
12959250,4827250,20151223230000 ,11
12959250,4826950,20151223230000 ,14
12959750,4826550,20151223230000 ,15
12959250,4826850,20151223230000 ,21
12960050,4826950,20151223230000 ,36
12959750,4827550,20151223230000 ,15
12959650,4827150,20151223230000 ,12
12960150,4826850,20151223230000 ,12
12959150,4827250,20151223230000 ,13
12959350,4826950,20151223230000 ,66
12959450,4826850,20151223230000 ,59
12959750,4826650,20151223230000 ,14
12959650,4827050,20151223230000 ,12
12960350,4826850,20151223230000 ,23
12959950,4826850,20151223230000 ,41
12959850,4826550,20151223230000 ,3
12960350,4826750,20151223230000 ,4
12959850,4827250,20151223230000 ,10
12959850,4827350,20151223230000 ,34
12959550,4827650,20151223230000 ,17
12959750,4827750,20151223230000 ,8
12960050,4827350,20151223230000 ,46
12959650,4827750,20151223230000 ,39
12959850,4827450,20151223230000 ,14
12959950,4827550,20151223230000 ,3
12959650,4826550,20151223230000 ,4
12959350,4827650,20151223230000 ,13
12959550,4826650,20151223230000 ,24
12960050,4827750,20151223230000 ,18
12959550,4827450,20151223230000 ,7
12959250,4827450,20151223230000 ,21
12960250,4826750,20151223230000 ,55
12959650,4826750,20151223230000 ,27
12959650,4827450,20151223230000 ,31
12959950,4826750,20151223230000 ,52
12959950,4827850,20151223230000 ,5
12959350,4826750,20151223230000 ,9
12960050,4827450,20151223230000 ,6
12959950,4826950,20151223230000 ,47
12959950,4827750,20151223230000 ,12
12959550,4827550,20151223230000 ,14
12960150,4827550,20151223230000 ,5
12960350,4827150,20151223230000 ,77
12960350,4827250,20151223230000 ,34
12959650,4826950,20151223230000 ,39
12960050,4826650,20151223230000 ,20
12960350,4827450,20151223230000 ,35
12959150,4827150,20151223230000 ,7
12960050,4827150,20151223230000 ,49
12959550,4827350,20151223230000 ,21
12959550,4827750,20151223230000 ,27
12960250,4827550,20151223230000 ,17
12959650,4827550,20151223230000 ,34
12960450,4826950,20151223230000 ,16
12960050,4827050,20151223230000 ,32
12959350,4827550,20151223230000 ,36
12959850,4826650,20151223230000 ,5
12959550,4827850,20151223230000 ,1
12959450,4827250,20151223230000 ,21
12960050,4826550,20151223230000 ,5
12959450,4827550,20151223230000 ,18
12959750,4827250,20151223230000 ,39
12959850,4827550,20151223230000 ,9
12959650,4827850,20151223230000 ,11
12959950,4826650,20151223230000 ,25
12959650,4826850,20151223230000 ,23
12959250,4827550,20151223230000 ,7
12959850,4826950,20151223230000 ,59
12960250,4827150,20151223230000 ,62
12959350,4826850,20151223230000 ,25
12959550,4826950,20151223230000 ,16
12959350,4827350,20151223230000 ,47
12959450,4827450,20151223230000 ,2
12959650,4827350,20151223230000 ,48
12959450,4826650,20151223230000 ,19
12959750,4827150,20151223230000 ,15
12959150,4827050,20151223230000 ,13
12959550,4826850,20151223230000 ,55
12960250,4827450,20151223230000 ,32
12959850,4827650,20151223230000 ,36
12959450,4827350,20151223230000 ,37
12959550,4826750,20151223230000 ,7
12959350,4827450,20151223230000 ,5
12959650,4827250,20151223230000 ,22
12960150,4827050,20151223230000 ,78
12959850,4827850,20151223230000 ,15
12960450,4827150,20151223230000 ,66
12959950,4826550,20151223230000 ,7
12960050,4826850,20151223230000 ,14
12959450,4826950,20151223230000 ,37
12959750,4827850,20151223230000 ,2
12960150,4826550,20151223230000 ,2
12960150,4827650,20151223230000 ,2
12959850,4827150,20151223230000 ,7
12959950,4827350,20151223230000 ,44
12960250,4826950,20151223230000 ,56
12960450,4827350,20151223230000 ,44
12959450,4826550,20151223230000 ,1
12960350,4826950,20151223230000 ,24
12960150,4827150,20151223230000 ,49
12960450,4827250,20151223230000 ,45
12959550,4826550,20151223230000 ,6
12959850,4827050,20151223230000 ,16
12960250,4826650,20151223230000 ,12
12959750,4827450,20151223230000 ,29
12959950,4827450,20151223230000 ,3
12960250,4827050,20151223230000 ,29
12959150,4826950,20151223230000 ,12
12959350,4827050,20151223230000 ,39
12960050,4827650,20151223230000 ,14
12959950,4827750,20151223233000 ,9
12959950,4827150,20151223233000 ,30
12959750,4827150,20151223233000 ,5
12959850,4827850,20151223233000 ,8
12960350,4827450,20151223233000 ,24
12959350,4827650,20151223233000 ,8
12959650,4826550,20151223233000 ,9
12960050,4826850,20151223233000 ,12
12960250,4827550,20151223233000 ,26
12959350,4827150,20151223233000 ,13
12959450,4826750,20151223233000 ,32
12959450,4827450,20151223233000 ,3
12959550,4827350,20151223233000 ,12
12960250,4827350,20151223233000 ,47
12960150,4826850,20151223233000 ,9
12959650,4827650,20151223233000 ,21
12959750,4826950,20151223233000 ,55
12960350,4827550,20151223233000 ,8
12960150,4827550,20151223233000 ,6
12959650,4826650,20151223233000 ,31
12959250,4826850,20151223233000 ,23
12959550,4826650,20151223233000 ,18
12959550,4826750,20151223233000 ,4
12959850,4826550,20151223233000 ,2
12959250,4827450,20151223233000 ,11
12959750,4827350,20151223233000 ,33
12960350,4827150,20151223233000 ,60
12960350,4826750,20151223233000 ,1
12959350,4826750,20151223233000 ,11
12959250,4827250,20151223233000 ,8
12960050,4826750,20151223233000 ,15
12960050,4827750,20151223233000 ,19
12959650,4827350,20151223233000 ,25
12960250,4826950,20151223233000 ,49
12960250,4827650,20151223233000 ,7
12960050,4826950,20151223233000 ,32
12959350,4827250,20151223233000 ,3
12959550,4827450,20151223233000 ,5
12959750,4827450,20151223233000 ,18
12959450,4827650,20151223233000 ,10
12959550,4826550,20151223233000 ,4
12959650,4827250,20151223233000 ,4
12959750,4827650,20151223233000 ,96
12960050,4827150,20151223233000 ,35
12959850,4827550,20151223233000 ,9
12959150,4827350,20151223233000 ,11
12959250,4827150,20151223233000 ,37
12959350,4827050,20151223233000 ,28
12959650,4826750,20151223233000 ,17
12959250,4827550,20151223233000 ,6
12959250,4827050,20151223233000 ,42
12960150,4827250,20151223233000 ,38
12959550,4827850,20151223233000 ,2
12959450,4827350,20151223233000 ,32
12960250,4827450,20151223233000 ,37
12959750,4827750,20151223233000 ,7
12959450,4827050,20151223233000 ,24
12959850,4826850,20151223233000 ,30
12960450,4827150,20151223233000 ,62
12959750,4826850,20151223233000 ,38
12959250,4826750,20151223233000 ,1
12960250,4827150,20151223233000 ,56
12960150,4826950,20151223233000 ,51
12960350,4826950,20151223233000 ,18
12959850,4827050,20151223233000 ,8
12959450,4826850,20151223233000 ,40
12959850,4826950,20151223233000 ,65
12960150,4826750,20151223233000 ,17
12960150,4827150,20151223233000 ,35
12959150,4826950,20151223233000 ,7
12959850,4827150,20151223233000 ,4
12959550,4827150,20151223233000 ,1
12959650,4827150,20151223233000 ,7
12960450,4827050,20151223233000 ,46
12960050,4827050,20151223233000 ,34
12959350,4827550,20151223233000 ,24
12959350,4826950,20151223233000 ,64
12959250,4826950,20151223233000 ,16
12959450,4826950,20151223233000 ,32
12959450,4827750,20151223233000 ,23
12959850,4827750,20151223233000 ,19
12959950,4827050,20151223233000 ,20
12959350,4827450,20151223233000 ,11
12959950,4827450,20151223233000 ,3
12959750,4827850,20151223233000 ,7
12959950,4827350,20151223233000 ,34
12959750,4827050,20151223233000 ,11
12960050,4827650,20151223233000 ,13
12959350,4826850,20151223233000 ,20
12959850,4827450,20151223233000 ,10
12960150,4827750,20151223233000 ,2
12960350,4827350,20151223233000 ,43
12959450,4827250,20151223233000 ,15
12959450,4827550,20151223233000 ,15
12959950,4827250,20151223233000 ,28
12959950,4827850,20151223233000 ,4
12959650,4827550,20151223233000 ,20
12959950,4826950,20151223233000 ,53
12960150,4827350,20151223233000 ,29
12959850,4827650,20151223233000 ,23
12959850,4826650,20151223233000 ,2
12960150,4827050,20151223233000 ,67
12959550,4826850,20151223233000 ,41
12959950,4826650,20151223233000 ,14
12959150,4827250,20151223233000 ,6
12960350,4826850,20151223233000 ,21
12959650,4827850,20151223233000 ,10
12959650,4827450,20151223233000 ,20
12959550,4826950,20151223233000 ,10
12960450,4827350,20151223233000 ,39
12960150,4826650,20151223233000 ,19
12960050,4827550,20151223233000 ,1
12959750,4826550,20151223233000 ,10
12960250,4826650,20151223233000 ,9
12960250,4827250,20151223233000 ,42
12959950,4826850,20151223233000 ,37
12959850,4827250,20151223233000 ,5
12959450,4826650,20151223233000 ,17
12959950,4826550,20151223233000 ,2
12960250,4826850,20151223233000 ,16
12959650,4827750,20151223233000 ,26
12960050,4826650,20151223233000 ,12
12960050,4827350,20151223233000 ,36
12960450,4827250,20151223233000 ,43
12960050,4826550,20151223233000 ,2
12959550,4827050,20151223233000 ,17
12959650,4827050,20151223233000 ,13
12959450,4826550,20151223233000 ,1
12960450,4827450,20151223233000 ,13
12960050,4827450,20151223233000 ,2
12959650,4826950,20151223233000 ,18
12959550,4827550,20151223233000 ,7
12959850,4826750,20151223233000 ,24
12960050,4827250,20151223233000 ,30
12960150,4826550,20151223233000 ,1
12959950,4827550,20151223233000 ,4
12959150,4827150,20151223233000 ,1
12959350,4826650,20151223233000 ,1
12960150,4827450,20151223233000 ,4
12959450,4827150,20151223233000 ,16
12959750,4827550,20151223233000 ,11
12959750,4826650,20151223233000 ,15
12959950,4827650,20151223233000 ,25
12959550,4827750,20151223233000 ,24
12959750,4826750,20151223233000 ,31
12959850,4827350,20151223233000 ,22
12960450,4826950,20151223233000 ,19
12959350,4827350,20151223233000 ,43
12959550,4827650,20151223233000 ,17
12959150,4827050,20151223233000 ,9
12959950,4826750,20151223233000 ,33
12960350,4827050,20151223233000 ,49
12960250,4827050,20151223233000 ,27
12960350,4827250,20151223233000 ,25
12960250,4826750,20151223233000 ,40
12959750,4827250,20151223233000 ,22
12959250,4827350,20151223233000 ,29
12959650,4826850,20151223233000 ,18
12959850,4827650,20151224000000 ,25
12960050,4826550,20151224000000 ,2
12959250,4826750,20151224000000 ,1
12960250,4826650,20151224000000 ,9
12959650,4826650,20151224000000 ,26
12960050,4827150,20151224000000 ,37
12959650,4827650,20151224000000 ,26
12959750,4826650,20151224000000 ,5
12959750,4827150,20151224000000 ,11
12959550,4827750,20151224000000 ,16
12960050,4827750,20151224000000 ,13
12959650,4827150,20151224000000 ,7
12959150,4827350,20151224000000 ,7
12959450,4827250,20151224000000 ,11
12959450,4826850,20151224000000 ,37
12959950,4826750,20151224000000 ,25
12960050,4827650,20151224000000 ,8
12959950,4827650,20151224000000 ,18
12960050,4827250,20151224000000 ,27
12960050,4827350,20151224000000 ,32
12959550,4826750,20151224000000 ,4
12959250,4827550,20151224000000 ,7
12959250,4826950,20151224000000 ,14
12959950,4826850,20151224000000 ,26
12959650,4827250,20151224000000 ,3
12959750,4827350,20151224000000 ,23
12959250,4827250,20151224000000 ,9
12959350,4827050,20151224000000 ,39
12960050,4826950,20151224000000 ,33
12959950,4826650,20151224000000 ,7
12959750,4827750,20151224000000 ,5
12959850,4827550,20151224000000 ,11
12960150,4827250,20151224000000 ,26
12959150,4827250,20151224000000 ,5
12959450,4827550,20151224000000 ,19
12959550,4826650,20151224000000 ,24
12960250,4826950,20151224000000 ,41
12959450,4827650,20151224000000 ,13
12959650,4826750,20151224000000 ,17
12960150,4826550,20151224000000 ,2
12960350,4826950,20151224000000 ,20
12959850,4826550,20151224000000 ,2
12960250,4827150,20151224000000 ,50
12960450,4827350,20151224000000 ,23
12959850,4827450,20151224000000 ,13
12959550,4827450,20151224000000 ,3
12960350,4827350,20151224000000 ,30
12959250,4827350,20151224000000 ,33
12959950,4827150,20151224000000 ,32
12960050,4826850,20151224000000 ,15
12960150,4827350,20151224000000 ,40
12960150,4826650,20151224000000 ,11
12960150,4827050,20151224000000 ,56
12960350,4826850,20151224000000 ,27
12959350,4827350,20151224000000 ,33
12959550,4827050,20151224000000 ,13
12959350,4827650,20151224000000 ,4
12959650,4827350,20151224000000 ,35
12959650,4827450,20151224000000 ,21
12959850,4827750,20151224000000 ,19
12960050,4826650,20151224000000 ,14
12960450,4827450,20151224000000 ,16
12959850,4827850,20151224000000 ,11
12960350,4827450,20151224000000 ,18
12959250,4826850,20151224000000 ,12
12959350,4826950,20151224000000 ,66
12959650,4826850,20151224000000 ,26
12959650,4827550,20151224000000 ,21
12959950,4826550,20151224000000 ,2
12959150,4827150,20151224000000 ,5
12959850,4827350,20151224000000 ,31
12959750,4827050,20151224000000 ,4
12959350,4826850,20151224000000 ,22
12959750,4827250,20151224000000 ,27
12960350,4827050,20151224000000 ,37
12960450,4827250,20151224000000 ,33
12959450,4827050,20151224000000 ,31
12960250,4826750,20151224000000 ,35
12960250,4827550,20151224000000 ,26
12960450,4826950,20151224000000 ,17
12959350,4827550,20151224000000 ,29
12959450,4826650,20151224000000 ,8
12959650,4826550,20151224000000 ,4
12960250,4827350,20151224000000 ,35
12960150,4826950,20151224000000 ,37
12960150,4827450,20151224000000 ,4
12959850,4826850,20151224000000 ,20
12959750,4826950,20151224000000 ,44
12960250,4826850,20151224000000 ,12
12959650,4827050,20151224000000 ,10
12960350,4827250,20151224000000 ,23
12959850,4826750,20151224000000 ,17
12960050,4826750,20151224000000 ,12
12959650,4827750,20151224000000 ,28
12960150,4827650,20151224000000 ,1
12959450,4827150,20151224000000 ,17
12959850,4826650,20151224000000 ,4
12959750,4827650,20151224000000 ,72
12959350,4827250,20151224000000 ,6
12959550,4827550,20151224000000 ,7
12959450,4826750,20151224000000 ,31
12959450,4827750,20151224000000 ,26
12959550,4827850,20151224000000 ,1
12959550,4826850,20151224000000 ,33
12960450,4827050,20151224000000 ,33
12960350,4827550,20151224000000 ,12
12959450,4827350,20151224000000 ,28
12959950,4827050,20151224000000 ,10
12959650,4826950,20151224000000 ,33
12960050,4827050,20151224000000 ,26
12959750,4827850,20151224000000 ,3
12960350,4827150,20151224000000 ,53
12959650,4827850,20151224000000 ,10
12960250,4827050,20151224000000 ,15
12959150,4826950,20151224000000 ,12
12959350,4827450,20151224000000 ,8
12959250,4827050,20151224000000 ,38
12959250,4827450,20151224000000 ,16
12959750,4827550,20151224000000 ,13
12959450,4826950,20151224000000 ,31
12959850,4827250,20151224000000 ,7
12960450,4827150,20151224000000 ,44
12959150,4827050,20151224000000 ,12
12959250,4827150,20151224000000 ,30
12960150,4827150,20151224000000 ,26
12959450,4827450,20151224000000 ,5
12960250,4827650,20151224000000 ,7
12959550,4826550,20151224000000 ,2
12960250,4827250,20151224000000 ,36
12960350,4826750,20151224000000 ,3
12960150,4826750,20151224000000 ,9
12960050,4827550,20151224000000 ,2
12959950,4827750,20151224000000 ,10
12959550,4827650,20151224000000 ,16
12959950,4827850,20151224000000 ,7
12959750,4826550,20151224000000 ,7
12959850,4827150,20151224000000 ,6
12959350,4826750,20151224000000 ,11
12960050,4827450,20151224000000 ,3
12959850,4827050,20151224000000 ,7
12960150,4826850,20151224000000 ,9
12959950,4827550,20151224000000 ,4
12959750,4826750,20151224000000 ,25
12959950,4827350,20151224000000 ,37
12959850,4826950,20151224000000 ,65
12959550,4827350,20151224000000 ,11
12959750,4826850,20151224000000 ,30
12960150,4827550,20151224000000 ,4
12960250,4827450,20151224000000 ,22
12959950,4827250,20151224000000 ,23
12959750,4827450,20151224000000 ,19
12959950,4827450,20151224000000 ,4
12959350,4827150,20151224000000 ,11
12959550,4826950,20151224000000 ,8
12959950,4826950,20151224000000 ,46
12959350,4826850,20151224003000 ,17
12959850,4827750,20151224003000 ,14
12959750,4827250,20151224003000 ,16
12959850,4827250,20151224003000 ,3
12959650,4827850,20151224003000 ,2
12959750,4826750,20151224003000 ,25
12959750,4827750,20151224003000 ,1
12959850,4826550,20151224003000 ,1
12960150,4827050,20151224003000 ,56
12959150,4827050,20151224003000 ,6
12960050,4827750,20151224003000 ,9
12960150,4826850,20151224003000 ,8
12959550,4826950,20151224003000 ,12
12959650,4827650,20151224003000 ,21
12959350,4826950,20151224003000 ,52
12959350,4827250,20151224003000 ,8
12959950,4827550,20151224003000 ,2
12959950,4827850,20151224003000 ,1
12959250,4826850,20151224003000 ,12
12959150,4827150,20151224003000 ,3
12959450,4827350,20151224003000 ,20
12959650,4826550,20151224003000 ,5
12959750,4826550,20151224003000 ,4
12959350,4827550,20151224003000 ,24
12960150,4827550,20151224003000 ,2
12959450,4826850,20151224003000 ,43
12959750,4826650,20151224003000 ,8
12959850,4827150,20151224003000 ,3
12959250,4826950,20151224003000 ,3
12959550,4827450,20151224003000 ,3
12960250,4827250,20151224003000 ,33
12960050,4827150,20151224003000 ,27
12959950,4827250,20151224003000 ,19
12960350,4826750,20151224003000 ,1
12959750,4827050,20151224003000 ,8
12959950,4827150,20151224003000 ,24
12960250,4827050,20151224003000 ,15
12960350,4827450,20151224003000 ,15
12960050,4827050,20151224003000 ,17
12960350,4827550,20151224003000 ,10
12959150,4827250,20151224003000 ,6
12959850,4827850,20151224003000 ,11
12959450,4827750,20151224003000 ,24
12959450,4827250,20151224003000 ,8
12960050,4827650,20151224003000 ,7
12959650,4827450,20151224003000 ,23
12960250,4827350,20151224003000 ,34
12959350,4826750,20151224003000 ,8
12959850,4827650,20151224003000 ,22
12960150,4827650,20151224003000 ,1
12959750,4826950,20151224003000 ,27
12959950,4827350,20151224003000 ,33
12960450,4827150,20151224003000 ,48
12960050,4826850,20151224003000 ,16
12960250,4827150,20151224003000 ,42
12959350,4827450,20151224003000 ,4
12959650,4827750,20151224003000 ,16
12959250,4826750,20151224003000 ,1
12959250,4827550,20151224003000 ,5
12959650,4826650,20151224003000 ,15
12960250,4827650,20151224003000 ,8
12959350,4827350,20151224003000 ,29
12960250,4826850,20151224003000 ,13
12959550,4826850,20151224003000 ,25
12959550,4827650,20151224003000 ,18
12960350,4827050,20151224003000 ,30
12960350,4827350,20151224003000 ,23
12960450,4827050,20151224003000 ,32
12959550,4827750,20151224003000 ,15
12959950,4826950,20151224003000 ,44
12960150,4826650,20151224003000 ,11
12960250,4827550,20151224003000 ,19
12959450,4827550,20151224003000 ,12
12959550,4826650,20151224003000 ,21
12959450,4826550,20151224003000 ,2
12959850,4826850,20151224003000 ,17
12960250,4826750,20151224003000 ,25
12960050,4827250,20151224003000 ,22
12959450,4826950,20151224003000 ,21
12959650,4826950,20151224003000 ,20
12959850,4827550,20151224003000 ,4
12960350,4827150,20151224003000 ,50
12960150,4827350,20151224003000 ,30
12960450,4827350,20151224003000 ,26
12959350,4827150,20151224003000 ,12
12959650,4827550,20151224003000 ,9
12959650,4826750,20151224003000 ,14
12959550,4826550,20151224003000 ,3
12959950,4826650,20151224003000 ,6
12959850,4826750,20151224003000 ,19
12959450,4827050,20151224003000 ,27
12959450,4826750,20151224003000 ,28
12960250,4826950,20151224003000 ,40
12959250,4827150,20151224003000 ,32
12959550,4827350,20151224003000 ,11
12959650,4827250,20151224003000 ,4
12959550,4827050,20151224003000 ,14
12959950,4826850,20151224003000 ,19
12959350,4827050,20151224003000 ,25
12960150,4826750,20151224003000 ,10
12960150,4827150,20151224003000 ,28
12959450,4827450,20151224003000 ,2
12959550,4827550,20151224003000 ,8
12960050,4826650,20151224003000 ,7
12959950,4827050,20151224003000 ,10
12959750,4826850,20151224003000 ,23
12960450,4826950,20151224003000 ,10
12959150,4826950,20151224003000 ,7
12960150,4827750,20151224003000 ,3
12960450,4827450,20151224003000 ,10
12959650,4827050,20151224003000 ,12
12959450,4827650,20151224003000 ,12
12959750,4827350,20151224003000 ,21
12960350,4827250,20151224003000 ,24
12959750,4827550,20151224003000 ,8
12959750,4827650,20151224003000 ,67
12959650,4827150,20151224003000 ,2
12960350,4826850,20151224003000 ,10
12959650,4826850,20151224003000 ,12
12959350,4827650,20151224003000 ,5
12960250,4827450,20151224003000 ,20
12959450,4826650,20151224003000 ,10
12959750,4827150,20151224003000 ,10
12959650,4827350,20151224003000 ,18
12959950,4826550,20151224003000 ,3
12960250,4826650,20151224003000 ,2
12959250,4827050,20151224003000 ,42
12959850,4827350,20151224003000 ,30
12959550,4826750,20151224003000 ,5
12959750,4827450,20151224003000 ,20
12959250,4827350,20151224003000 ,21
12959750,4827850,20151224003000 ,3
12959850,4827050,20151224003000 ,5
12959850,4827450,20151224003000 ,10
12959150,4827350,20151224003000 ,7
12959950,4826750,20151224003000 ,18
12960050,4826750,20151224003000 ,10
12960150,4827450,20151224003000 ,2
12960050,4826950,20151224003000 ,32
12959450,4827150,20151224003000 ,8
12960350,4826950,20151224003000 ,22
12959950,4827750,20151224003000 ,13
12960450,4827250,20151224003000 ,34
12959150,4827450,20151224003000 ,2
12960050,4827350,20151224003000 ,28
12959950,4827650,20151224003000 ,15
12960150,4827250,20151224003000 ,23
12960150,4826950,20151224003000 ,33
12959250,4827250,20151224003000 ,8
12959250,4827450,20151224003000 ,12
12959850,4826650,20151224003000 ,5
12959850,4826950,20151224003000 ,44
12959350,4827350,20151224010000 ,29
12959450,4827450,20151224010000 ,2
12960350,4827050,20151224010000 ,32
12960350,4827150,20151224010000 ,49
12959550,4827550,20151224010000 ,5
12959650,4827050,20151224010000 ,10
12959850,4826550,20151224010000 ,1
12960050,4827350,20151224010000 ,18
